customer_id,quantity,selling_price,other_discount,coupon_discount,rented,income_bracket,coupon_id,Month,total,age_range_20,age_range_30,age_range_40,age_range_50,age_range_60,age_range_70,marital_status_Married,marital_status_Single,family_size_1,family_size_2,family_size_3,family_size_4,family_size_5,no_of_children_0,no_of_children_1,no_of_children_2,no_of_children_3,brand_type_Established,brand_type_Local,category_Bakery,"category_Dairy, Juices & Snacks",category_Flowers & Plants,category_Garden,category_Grocery,category_Meat,category_Miscellaneous,category_Natural Products,category_Packaged Meat,category_Pharmaceutical,category_Prepared Food,category_Salads,category_Seafood,category_Skin & Hair Care,category_Travel,category_Vegetables (cut),discount,delievry,fashion_cosmetic,grocery,transportation,ott,travel,restaurant,shopping,education,Pharmaceutical,Flowers & Plants,healthcare
510,3679,234693.18,-71550.02,-5268.2,0.0,2386.0,443370,16226,439846.46,0.0,2386.0,0.0,0.0,0.0,0.0,0.0,2386.0,0.0,2386.0,0.0,0.0,0.0,0.0,2386.0,0.0,0.0,1662.0,724.0,0.0,3.0,0.0,0.0,1474.0,83.0,0.0,55.0,401.0,353.0,0.0,0.0,14.0,0.0,3.0,0.0,1,1,0,0,1,1,1,0,1,0,1,0,1
511,1295,128724.83,-17063.84,-249.33999999999997,0.0,6120.0,267817,6776,143262.07,0.0,0.0,0.0,1224.0,0.0,0.0,0.0,1224.0,1224.0,0.0,0.0,0.0,0.0,1224.0,0.0,0.0,0.0,1161.0,63.0,1.0,0.0,0.0,0.0,1076.0,0.0,0.0,0.0,68.0,66.0,0.0,0.0,0.0,13.0,0.0,0.0,1,0,1,0,1,0,0,0,0,0,0,0,0
514,812,99677.3,-11912.06,-71.24,0.0,4350.0,208547,5111,123375.78,0.0,725.0,0.0,0.0,0.0,0.0,0.0,725.0,0.0,725.0,0.0,0.0,0.0,725.0,0.0,0.0,0.0,634.0,91.0,0.0,3.0,0.0,0.0,493.0,24.0,0.0,45.0,36.0,109.0,3.0,0.0,8.0,4.0,0.0,0.0,1,1,0,0,1,1,0,0,0,0,0,0,0
515,4187,378659.09,-59404.2,-178.1,0.0,15700.0,867727,25163,410773.31,0.0,3925.0,0.0,0.0,0.0,0.0,3925.0,0.0,0.0,3925.0,0.0,0.0,0.0,3925.0,0.0,0.0,0.0,3156.0,769.0,0.0,34.0,3.0,0.0,2011.0,141.0,3.0,304.0,419.0,947.0,0.0,0.0,53.0,4.0,0.0,6.0,1,1,0,0,1,1,0,1,1,0,1,0,1
516,603,47310.43,-8594.77,0.0,0.0,1604.0,76634,2022,75416.13,0.0,0.0,0.0,0.0,0.0,401.0,0.0,401.0,0.0,401.0,0.0,0.0,0.0,401.0,0.0,0.0,0.0,313.0,88.0,0.0,3.0,0.0,0.0,286.0,45.0,0.0,23.0,25.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0
517,735,78625.27,-15415.289999999999,0.0,0.0,3876.0,140415,3372,93508.75,0.0,646.0,0.0,0.0,0.0,0.0,0.0,646.0,0.0,646.0,0.0,0.0,0.0,646.0,0.0,0.0,0.0,509.0,137.0,0.0,0.0,0.0,0.0,439.0,21.0,0.0,84.0,35.0,21.0,0.0,0.0,46.0,0.0,0.0,0.0,1,0,0,0,1,1,0,0,0,0,0,0,1
520,3067,250015.05,-43720.729999999996,-2178.14,0.0,13008.0,359749,12448,395735.43,0.0,0.0,2168.0,0.0,0.0,0.0,2168.0,0.0,0.0,2168.0,0.0,0.0,0.0,2168.0,0.0,0.0,0.0,1220.0,948.0,4.0,6.0,21.0,0.0,1268.0,34.0,0.0,78.0,204.0,532.0,8.0,4.0,7.0,2.0,0.0,0.0,1,1,0,0,1,0,0,1,1,0,1,1,1
522,832,55787.44,-12376.35,0.0,0.0,3798.0,135137,4297,77015.98,0.0,0.0,0.0,633.0,0.0,0.0,0.0,633.0,0.0,0.0,633.0,0.0,0.0,0.0,633.0,0.0,0.0,479.0,154.0,0.0,0.0,0.0,0.0,472.0,3.0,0.0,34.0,27.0,59.0,0.0,15.0,14.0,6.0,0.0,3.0,1,0,0,0,1,0,0,0,0,0,0,0,1
524,1308,120422.78,-19947.88,-580.24,0.0,5585.0,256385,6933,147095.37,0.0,1117.0,0.0,0.0,0.0,0.0,0.0,1117.0,1117.0,0.0,0.0,0.0,0.0,1117.0,0.0,0.0,0.0,884.0,233.0,0.0,60.0,3.0,0.0,767.0,32.0,0.0,31.0,99.0,103.0,1.0,0.0,3.0,18.0,0.0,0.0,1,0,1,0,1,1,0,0,0,0,0,0,0
525,2804,220833.98,-75184.25,-479.45,0.0,22284.0,583602,14872,267830.52,0.0,0.0,2476.0,0.0,0.0,0.0,2476.0,0.0,0.0,0.0,2476.0,0.0,0.0,0.0,2476.0,0.0,0.0,1893.0,583.0,0.0,17.0,6.0,0.0,1991.0,24.0,0.0,204.0,186.0,40.0,0.0,0.0,6.0,2.0,0.0,0.0,0,1,0,0,1,0,0,1,0,0,0,1,1
527,581,45078.409999999996,-10248.619999999999,0.0,0.0,1985.0,57120,2426,73842.70999999999,0.0,0.0,397.0,0.0,0.0,0.0,397.0,0.0,0.0,0.0,397.0,0.0,0.0,0.0,397.0,0.0,0.0,171.0,226.0,2.0,0.0,6.0,0.0,253.0,24.0,0.0,39.0,38.0,26.0,0.0,3.0,2.0,4.0,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0,1,0
528,3434,274720.74,-53415.909999999996,-2506.53,0.0,25500.0,413391,15671,376712.58,0.0,0.0,0.0,2550.0,0.0,0.0,2550.0,0.0,0.0,2550.0,0.0,0.0,0.0,2550.0,0.0,0.0,0.0,1893.0,657.0,3.0,103.0,32.0,0.0,1418.0,238.0,0.0,410.0,154.0,167.0,6.0,0.0,19.0,0.0,0.0,0.0,1,1,0,0,1,0,0,1,1,0,1,1,1
530,2910,275558.52,-47692.6,-213.7,0.0,12290.0,490534,14841,341674.25,0.0,0.0,0.0,2458.0,0.0,0.0,0.0,2458.0,0.0,0.0,2458.0,0.0,0.0,0.0,0.0,2458.0,0.0,2096.0,362.0,2.0,0.0,0.0,0.0,1664.0,42.0,0.0,113.0,370.0,241.0,0.0,0.0,8.0,18.0,0.0,0.0,0,1,1,1,1,0,0,1,1,0,1,0,0
533,2792,370146.96,-45201.87,-227.95999999999998,0.0,14382.0,458872,15451,463133.5,0.0,0.0,2397.0,0.0,0.0,0.0,2397.0,0.0,0.0,0.0,0.0,0.0,2397.0,0.0,0.0,0.0,2397.0,1889.0,508.0,0.0,21.0,18.0,12.0,1172.0,60.0,3.0,283.0,312.0,352.0,6.0,0.0,95.0,51.0,12.0,0.0,0,1,1,1,1,0,1,1,1,0,1,1,1
536,1120,151629.8,-16175.09,-1433.71,0.0,10208.0,187483,6220,202217.49,0.0,0.0,0.0,928.0,0.0,0.0,928.0,0.0,0.0,928.0,0.0,0.0,0.0,928.0,0.0,0.0,0.0,798.0,130.0,5.0,20.0,3.0,0.0,422.0,24.0,0.0,209.0,91.0,88.0,8.0,0.0,52.0,6.0,0.0,0.0,0,1,0,0,1,0,0,1,0,0,0,0,1
537,2143,210417.35,-37797.5,-534.3,0.0,9655.0,447589,13068,241842.0,1931.0,0.0,0.0,0.0,0.0,0.0,0.0,1931.0,1931.0,0.0,0.0,0.0,0.0,1931.0,0.0,0.0,0.0,1680.0,251.0,0.0,1.0,0.0,0.0,1293.0,77.0,0.0,89.0,188.0,213.0,8.0,9.0,9.0,44.0,0.0,0.0,1,1,1,0,1,1,0,1,0,0,1,0,1
540,583,78063.25,-9189.25,-320.58,0.0,2168.0,112696,3135,84780.51,0.0,542.0,0.0,0.0,0.0,0.0,0.0,542.0,0.0,0.0,0.0,542.0,0.0,0.0,0.0,542.0,0.0,412.0,130.0,1.0,3.0,0.0,3.0,349.0,11.0,0.0,69.0,19.0,71.0,1.0,0.0,13.0,2.0,0.0,0.0,1,0,0,1,1,1,0,0,0,0,0,1,0
541,1805,176062.8,-21213.25,-69.44999999999999,0.0,15740.0,352276,9967,239950.33,0.0,1574.0,0.0,0.0,0.0,0.0,0.0,1574.0,1574.0,0.0,0.0,0.0,0.0,1574.0,0.0,0.0,0.0,1503.0,71.0,0.0,0.0,3.0,0.0,1042.0,59.0,0.0,100.0,157.0,179.0,2.0,0.0,0.0,32.0,0.0,0.0,1,1,1,0,1,1,0,1,0,0,1,0,0
544,1715,153635.67,-49406.6,-124.67,0.0,5152.0,309558,8083,222810.55,0.0,0.0,0.0,0.0,1288.0,0.0,0.0,1288.0,1288.0,0.0,0.0,0.0,0.0,1288.0,0.0,0.0,0.0,964.0,324.0,0.0,16.0,3.0,0.0,795.0,45.0,0.0,98.0,173.0,106.0,0.0,0.0,48.0,4.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1
545,1573,134015.38999999998,-17839.95,0.0,0.0,4816.0,335474,8198,191833.04,0.0,0.0,0.0,0.0,0.0,1204.0,1204.0,0.0,0.0,0.0,1204.0,0.0,0.0,0.0,1204.0,0.0,0.0,1110.0,94.0,0.0,0.0,0.0,0.0,915.0,24.0,0.0,39.0,97.0,67.0,2.0,0.0,60.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1
546,1987,169385.12,-29265.5,-147.81,0.0,8410.0,446919,9788,218771.21,0.0,1682.0,0.0,0.0,0.0,0.0,0.0,1682.0,1682.0,0.0,0.0,0.0,0.0,1682.0,0.0,0.0,0.0,1221.0,461.0,0.0,0.0,17.0,0.0,1194.0,116.0,0.0,63.0,82.0,181.0,0.0,0.0,4.0,25.0,0.0,0.0,1,1,1,0,1,1,0,1,0,0,1,1,1
549,664,53594.05,-11195.24,-106.85999999999999,0.0,1190.0,98497,2699,71203.91,0.0,0.0,0.0,595.0,0.0,0.0,0.0,595.0,595.0,0.0,0.0,0.0,0.0,595.0,0.0,0.0,0.0,372.0,223.0,0.0,0.0,3.0,0.0,490.0,14.0,0.0,6.0,42.0,27.0,0.0,0.0,13.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0
550,2203,199339.68,-42600.71,-1411.23,0.0,3736.0,305430,11048,251568.2,0.0,0.0,1868.0,0.0,0.0,0.0,0.0,1868.0,1868.0,0.0,0.0,0.0,0.0,1868.0,0.0,0.0,0.0,1129.0,739.0,2.0,6.0,6.0,0.0,1160.0,114.0,2.0,163.0,282.0,99.0,2.0,0.0,28.0,4.0,0.0,0.0,1,0,0,0,1,0,0,0,1,0,0,1,1
551,2173,170097.09,-26912.3,-4585.58,0.0,9912.0,317153,9914,245480.13,0.0,0.0,0.0,1652.0,0.0,0.0,0.0,1652.0,1652.0,0.0,0.0,0.0,0.0,1652.0,0.0,0.0,0.0,1033.0,619.0,0.0,25.0,3.0,0.0,1221.0,9.0,0.0,127.0,77.0,153.0,8.0,0.0,14.0,15.0,0.0,0.0,0,1,1,0,1,0,0,1,0,0,0,0,1
552,1934,194231.63999999998,-28559.46,-1491.69,0.0,6016.0,387007,8612,266511.91,0.0,0.0,0.0,0.0,0.0,1504.0,1504.0,0.0,0.0,1504.0,0.0,0.0,0.0,1504.0,0.0,0.0,0.0,1258.0,246.0,0.0,2.0,3.0,0.0,976.0,30.0,0.0,99.0,114.0,255.0,2.0,0.0,0.0,23.0,0.0,0.0,1,1,1,0,0,0,0,0,0,0,1,0,0
553,3099,340870.18,-49291.62,0.0,0.0,24772.0,538935,14983,497992.82,0.0,0.0,2252.0,0.0,0.0,0.0,2252.0,0.0,0.0,0.0,2252.0,0.0,0.0,0.0,2252.0,0.0,0.0,1831.0,421.0,0.0,16.0,0.0,0.0,1306.0,62.0,0.0,364.0,174.0,286.0,17.0,0.0,18.0,9.0,0.0,0.0,0,1,1,0,1,0,0,1,1,0,1,0,1
557,2916,222714.16999999998,-58813.97,0.0,0.0,8772.0,408756,14858,339405.75,0.0,2193.0,0.0,0.0,0.0,0.0,0.0,2193.0,0.0,0.0,2193.0,0.0,0.0,0.0,0.0,2193.0,0.0,1561.0,632.0,0.0,0.0,0.0,0.0,1481.0,102.0,0.0,58.0,394.0,111.0,0.0,0.0,41.0,0.0,6.0,0.0,1,1,0,1,1,1,1,1,1,0,0,0,1
558,574,50620.35,-9183.64,-244.0,0.0,2565.0,130952,2693,63763.77,0.0,0.0,513.0,0.0,0.0,0.0,0.0,513.0,0.0,513.0,0.0,0.0,0.0,513.0,0.0,0.0,0.0,321.0,192.0,1.0,0.0,0.0,0.0,386.0,36.0,0.0,18.0,45.0,24.0,1.0,0.0,2.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0
560,2055,167585.44,-40194.54,-728.36,0.0,7935.0,354012,10774,240446.63999999998,0.0,0.0,0.0,1587.0,0.0,0.0,0.0,1587.0,0.0,1587.0,0.0,0.0,0.0,1587.0,0.0,0.0,0.0,1164.0,423.0,0.0,4.0,3.0,0.0,1297.0,9.0,0.0,53.0,146.0,59.0,0.0,0.0,4.0,12.0,0.0,0.0,1,0,1,0,1,0,0,0,0,0,0,0,0
561,2996,313112.84,-48209.25,-819.26,0.0,7288.0,393638,10940,1437659.8,0.0,0.0,1822.0,0.0,0.0,0.0,1822.0,0.0,0.0,1822.0,0.0,0.0,0.0,1822.0,0.0,0.0,0.0,1292.0,530.0,12.0,36.0,9.0,6.0,1292.0,66.0,0.0,131.0,82.0,108.0,23.0,0.0,51.0,6.0,0.0,0.0,1,1,0,0,1,0,0,0,1,0,0,1,1
564,1928,120527.63,-23050.53,-698.16,0.0,7329.0,222844,7343,248859.84,0.0,0.0,1047.0,0.0,0.0,0.0,1047.0,0.0,0.0,1047.0,0.0,0.0,0.0,1047.0,0.0,0.0,0.0,672.0,375.0,0.0,88.0,0.0,0.0,447.0,30.0,0.0,55.0,335.0,55.0,0.0,0.0,37.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,1
565,4573,362343.29,-52968.38,-6997.53,0.0,33273.0,936593,24218,444445.14,0.0,3697.0,0.0,0.0,0.0,0.0,0.0,3697.0,0.0,0.0,3697.0,0.0,0.0,0.0,3697.0,0.0,0.0,2911.0,786.0,0.0,15.0,12.0,0.0,2197.0,27.0,0.0,241.0,168.0,1002.0,0.0,0.0,26.0,9.0,0.0,0.0,1,1,1,0,1,1,0,1,1,0,1,1,1
566,5150,502087.24,-76427.83,-14946.33,0.0,23745.0,1120829,29122,551752.21,0.0,4749.0,0.0,0.0,0.0,0.0,4749.0,0.0,0.0,0.0,0.0,4749.0,0.0,0.0,0.0,4749.0,0.0,3925.0,824.0,0.0,28.0,3.0,3.0,3420.0,104.0,6.0,128.0,492.0,481.0,0.0,0.0,84.0,0.0,0.0,0.0,1,1,0,1,1,1,0,1,1,0,1,1,1
569,1861,200903.71,-34105.7,-35.62,0.0,14445.0,288220,8698,243683.79,0.0,0.0,0.0,1605.0,0.0,0.0,0.0,1605.0,1605.0,0.0,0.0,0.0,0.0,1605.0,0.0,0.0,0.0,1476.0,129.0,0.0,3.0,27.0,9.0,1121.0,36.0,0.0,105.0,94.0,200.0,0.0,0.0,4.0,3.0,0.0,3.0,0,1,0,0,1,0,0,1,0,0,1,1,1
571,2508,226877.01,-50595.74,-19.59,0.0,16872.0,486885,13276,287364.08,0.0,0.0,0.0,0.0,2109.0,0.0,2109.0,0.0,0.0,2109.0,0.0,0.0,0.0,2109.0,0.0,0.0,0.0,1575.0,534.0,8.0,13.0,25.0,0.0,1044.0,112.0,0.0,432.0,163.0,274.0,6.0,0.0,16.0,16.0,0.0,0.0,0,1,1,0,0,0,0,1,1,0,1,1,1
572,4395,313000.03,-40404.03,0.0,0.0,11192.0,405739,17754,468851.24,0.0,0.0,2798.0,0.0,0.0,0.0,2798.0,0.0,0.0,2798.0,0.0,0.0,0.0,2798.0,0.0,0.0,0.0,1501.0,1297.0,4.0,3.0,24.0,12.0,1786.0,110.0,3.0,201.0,207.0,350.0,2.0,6.0,58.0,32.0,0.0,0.0,0,1,1,0,1,0,0,1,1,0,1,1,1
574,761,78882.1,-15616.52,-106.85999999999999,0.0,2664.0,142979,4612,92732.25,0.0,0.0,666.0,0.0,0.0,0.0,0.0,666.0,666.0,0.0,0.0,0.0,0.0,666.0,0.0,0.0,0.0,561.0,105.0,0.0,8.0,0.0,0.0,390.0,36.0,0.0,148.0,24.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,1
575,5175,341836.02,-98191.56,-235.09,0.0,2149.0,421795,13550,979443.34,0.0,0.0,0.0,0.0,2149.0,0.0,2149.0,0.0,0.0,2149.0,0.0,0.0,0.0,2149.0,0.0,0.0,0.0,1245.0,904.0,0.0,3.0,0.0,0.0,1666.0,78.0,0.0,25.0,106.0,91.0,0.0,0.0,180.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,1,0,0,0,1
577,1427,109114.35,-25427.829999999998,-195.91,0.0,7707.0,290702,7470,149827.72,0.0,0.0,0.0,1101.0,0.0,0.0,1101.0,0.0,0.0,0.0,1101.0,0.0,0.0,0.0,1101.0,0.0,0.0,759.0,342.0,2.0,3.0,3.0,0.0,835.0,14.0,3.0,121.0,3.0,106.0,1.0,0.0,6.0,4.0,0.0,0.0,1,0,0,0,1,0,0,0,1,0,0,0,0
579,1150,96115.15,-14475.36,-213.71999999999997,0.0,8144.0,171794,6098,106660.53,0.0,1018.0,0.0,0.0,0.0,0.0,1018.0,0.0,0.0,1018.0,0.0,0.0,0.0,1018.0,0.0,0.0,0.0,689.0,329.0,0.0,22.0,0.0,0.0,570.0,70.0,0.0,165.0,50.0,108.0,21.0,0.0,6.0,6.0,0.0,0.0,1,1,0,0,1,1,0,0,0,0,0,0,1
581,253,14693.289999999999,-1593.66,0.0,0.0,496.0,23994,1522,15159.9,0.0,0.0,0.0,248.0,0.0,0.0,0.0,248.0,248.0,0.0,0.0,0.0,0.0,248.0,0.0,0.0,0.0,94.0,154.0,0.0,0.0,0.0,0.0,185.0,18.0,0.0,6.0,18.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0
585,2036,155355.86,-30369.59,-213.71999999999997,0.0,5624.0,219869,9447,255970.59,0.0,0.0,0.0,1406.0,0.0,0.0,1406.0,0.0,0.0,0.0,0.0,0.0,1406.0,0.0,0.0,0.0,1406.0,785.0,621.0,2.0,0.0,6.0,0.0,1048.0,60.0,3.0,40.0,75.0,155.0,2.0,0.0,13.0,2.0,0.0,0.0,1,0,0,1,1,0,0,0,1,0,0,1,1
586,1041,103028.35,-15137.21,-1966.9099999999999,0.0,3660.0,161804,5754,125546.29,0.0,0.0,0.0,915.0,0.0,0.0,0.0,915.0,915.0,0.0,0.0,0.0,0.0,915.0,0.0,0.0,0.0,812.0,103.0,2.0,21.0,3.0,0.0,576.0,15.0,2.0,162.0,69.0,55.0,0.0,0.0,8.0,2.0,0.0,0.0,1,0,0,0,1,0,0,0,1,0,0,0,1
590,4030,276521.24,-54182.63,-628.6899999999999,0.0,2560.0,573236,14848,490783.07,0.0,0.0,2560.0,0.0,0.0,0.0,0.0,2560.0,0.0,2560.0,0.0,0.0,0.0,2560.0,0.0,0.0,0.0,2064.0,496.0,0.0,0.0,6.0,0.0,1372.0,61.0,3.0,707.0,143.0,206.0,12.0,0.0,4.0,46.0,0.0,0.0,1,1,1,0,1,0,0,0,1,0,1,1,1
593,3040,165732.51,-45259.74,-306.28000000000003,2326.0,6978.0,425448,12631,230874.61,0.0,0.0,0.0,2326.0,0.0,0.0,0.0,2326.0,0.0,2326.0,0.0,0.0,0.0,0.0,2326.0,0.0,0.0,1779.0,547.0,0.0,0.0,0.0,0.0,1838.0,99.0,0.0,49.0,209.0,49.0,1.0,0.0,73.0,8.0,0.0,0.0,1,1,0,0,1,0,0,0,0,0,0,0,1
595,2384,219233.4,-29853.16,-642.9399999999999,0.0,3352.0,347452,9849,324036.43,1676.0,0.0,0.0,0.0,0.0,0.0,0.0,1676.0,0.0,1676.0,0.0,0.0,0.0,1676.0,0.0,0.0,0.0,1314.0,362.0,0.0,3.0,3.0,0.0,877.0,49.0,0.0,149.0,213.0,357.0,1.0,0.0,18.0,6.0,0.0,0.0,1,1,0,0,1,1,0,0,1,0,1,0,1
596,5029,314532.62,-117632.88,-1784.57,0.0,4264.0,781439,28282,409491.46,0.0,0.0,0.0,4264.0,0.0,0.0,0.0,4264.0,4264.0,0.0,0.0,0.0,0.0,4264.0,0.0,0.0,0.0,2631.0,1633.0,2.0,18.0,3.0,3.0,3483.0,99.0,3.0,252.0,265.0,100.0,0.0,0.0,31.0,5.0,0.0,0.0,1,1,0,0,1,0,0,0,1,0,0,1,1
600,2492,124137.67,-37150.82,-103.3,0.0,9564.0,238973,7963,219208.37,0.0,0.0,0.0,1594.0,0.0,0.0,0.0,1594.0,0.0,1594.0,0.0,0.0,0.0,1594.0,0.0,0.0,0.0,664.0,930.0,0.0,0.0,0.0,0.0,1165.0,69.0,0.0,28.0,192.0,131.0,1.0,0.0,6.0,2.0,0.0,0.0,0,0,0,0,1,0,0,1,0,0,0,0,1
602,823,86273.39,-14912.24,0.0,0.0,7876.0,162364,4859,106262.64,716.0,0.0,0.0,0.0,0.0,0.0,716.0,0.0,0.0,716.0,0.0,0.0,0.0,716.0,0.0,0.0,0.0,644.0,72.0,0.0,3.0,12.0,0.0,498.0,4.0,0.0,23.0,31.0,116.0,0.0,0.0,18.0,11.0,0.0,0.0,1,0,1,0,1,1,0,0,0,0,0,1,0
606,1285,87018.94,-22837.85,0.0,0.0,1094.0,193666,7015,105943.84,1094.0,0.0,0.0,0.0,0.0,0.0,0.0,1094.0,1094.0,0.0,0.0,0.0,0.0,1094.0,0.0,0.0,0.0,775.0,319.0,0.0,0.0,0.0,0.0,770.0,36.0,1.0,61.0,148.0,50.0,0.0,0.0,28.0,0.0,0.0,0.0,1,0,0,0,1,1,0,0,1,0,0,0,1
607,2465,93663.47,-14680.789999999999,-2352.68,0.0,5908.0,296829,9646,146750.68,0.0,0.0,0.0,0.0,0.0,1477.0,0.0,1477.0,1477.0,0.0,0.0,0.0,0.0,1477.0,0.0,0.0,0.0,1328.0,149.0,0.0,0.0,0.0,0.0,1225.0,84.0,0.0,30.0,79.0,24.0,1.0,0.0,34.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,1
608,2426,174915.95,-32807.79,-2173.8199999999997,0.0,10275.0,559048,13184,259820.76,0.0,2055.0,0.0,0.0,0.0,0.0,0.0,2055.0,0.0,2055.0,0.0,0.0,0.0,2055.0,0.0,0.0,0.0,1624.0,431.0,0.0,6.0,0.0,0.0,1482.0,45.0,0.0,190.0,194.0,112.0,1.0,0.0,16.0,9.0,0.0,0.0,1,1,1,0,1,1,0,1,0,0,0,0,1
612,2082,139014.5,-26511.22,0.0,0.0,1636.0,318584,8506,193813.19,1636.0,0.0,0.0,0.0,0.0,0.0,0.0,1636.0,1636.0,0.0,0.0,0.0,0.0,1636.0,0.0,0.0,0.0,1158.0,478.0,0.0,0.0,0.0,0.0,1145.0,69.0,0.0,31.0,141.0,237.0,0.0,0.0,13.0,0.0,0.0,0.0,1,0,0,0,1,1,0,0,0,0,1,0,1
613,2116,203748.06,-32357.3,-370.46,0.0,9215.0,313961,11592,244613.51,0.0,0.0,0.0,1843.0,0.0,0.0,0.0,1843.0,0.0,1843.0,0.0,0.0,0.0,1843.0,0.0,0.0,0.0,1309.0,534.0,0.0,10.0,0.0,0.0,988.0,87.0,0.0,126.0,430.0,187.0,0.0,0.0,10.0,2.0,0.0,3.0,0,1,0,0,1,0,0,1,0,0,1,0,1
615,1030,70069.88,-10652.51,0.0,0.0,4512.0,94591,3078,130356.9,0.0,0.0,564.0,0.0,0.0,0.0,564.0,0.0,0.0,0.0,0.0,0.0,564.0,0.0,0.0,0.0,564.0,441.0,123.0,0.0,7.0,0.0,0.0,403.0,18.0,0.0,48.0,32.0,48.0,2.0,0.0,6.0,0.0,0.0,0.0,1,0,0,1,1,0,0,0,0,0,0,0,0
619,4773,270442.64,-67813.9,-694.5899999999999,3020.0,12080.0,474880,17655,424189.41,0.0,0.0,3020.0,0.0,0.0,0.0,0.0,3020.0,0.0,3020.0,0.0,0.0,0.0,0.0,3020.0,0.0,0.0,1547.0,1473.0,0.0,0.0,7.0,0.0,2206.0,91.0,0.0,113.0,386.0,197.0,1.0,0.0,9.0,10.0,0.0,0.0,0,1,1,0,1,0,0,1,1,0,1,1,1
620,1437,135118.31,-22509.11,0.0,0.0,4920.0,228611,6247,159319.51,0.0,1230.0,0.0,0.0,0.0,0.0,1230.0,0.0,0.0,0.0,1230.0,0.0,0.0,0.0,1230.0,0.0,0.0,814.0,416.0,0.0,15.0,4.0,0.0,770.0,55.0,0.0,74.0,137.0,140.0,4.0,0.0,29.0,2.0,0.0,0.0,1,1,0,0,1,1,0,0,0,0,0,1,1
622,4005,385107.48,-50341.32,-17.81,0.0,15115.0,471194,19323,588585.59,0.0,0.0,3023.0,0.0,0.0,0.0,3023.0,0.0,0.0,0.0,0.0,3023.0,0.0,0.0,0.0,3023.0,0.0,2568.0,455.0,0.0,927.0,0.0,0.0,1073.0,88.0,0.0,321.0,165.0,369.0,18.0,0.0,4.0,49.0,6.0,3.0,0,1,1,1,1,0,1,1,1,0,1,0,1
624,1742,147349.88999999998,-18389.57,-231.53,0.0,13959.0,293369,6766,217311.96,0.0,1269.0,0.0,0.0,0.0,0.0,1269.0,0.0,0.0,0.0,0.0,0.0,1269.0,0.0,0.0,0.0,1269.0,1090.0,179.0,0.0,6.0,0.0,3.0,847.0,9.0,2.0,148.0,99.0,126.0,1.0,0.0,17.0,11.0,0.0,0.0,1,0,1,1,1,1,0,1,1,0,0,1,1
626,6225,449215.24,-103721.98,-14853.26,0.0,21520.0,1205250,28274,551137.08,0.0,0.0,5380.0,0.0,0.0,0.0,0.0,5380.0,0.0,5380.0,0.0,0.0,0.0,0.0,5380.0,0.0,0.0,4935.0,445.0,3.0,285.0,0.0,0.0,2812.0,122.0,0.0,182.0,273.0,1578.0,0.0,0.0,88.0,37.0,0.0,0.0,1,1,1,0,1,0,0,1,1,0,1,0,1
627,5913,544524.85,-83501.69,-9350.08,0.0,19844.0,985853,32048,697823.95,0.0,0.0,0.0,4961.0,0.0,0.0,0.0,4961.0,0.0,0.0,0.0,4961.0,0.0,0.0,0.0,4961.0,0.0,3584.0,1377.0,0.0,0.0,9.0,0.0,3085.0,186.0,2.0,589.0,390.0,643.0,0.0,0.0,18.0,39.0,0.0,0.0,1,1,1,1,1,0,0,1,1,0,1,1,1
628,1409,116657.3,-32911.27,-1846.83,0.0,4976.0,239521,8175,152975.19,0.0,0.0,0.0,1244.0,0.0,0.0,1244.0,0.0,0.0,0.0,1244.0,0.0,0.0,0.0,1244.0,0.0,0.0,804.0,440.0,0.0,12.0,9.0,0.0,871.0,21.0,3.0,78.0,116.0,74.0,0.0,0.0,34.0,26.0,0.0,0.0,1,0,1,0,1,0,0,0,1,0,0,1,1
630,883,70633.41,-19421.25,0.0,0.0,2848.0,128933,4215,93660.33,0.0,712.0,0.0,0.0,0.0,0.0,0.0,712.0,712.0,0.0,0.0,0.0,0.0,712.0,0.0,0.0,0.0,479.0,233.0,0.0,0.0,0.0,0.0,475.0,0.0,0.0,5.0,162.0,68.0,0.0,0.0,0.0,2.0,0.0,0.0,1,0,0,0,1,1,0,0,0,0,0,0,0
634,1404,109871.35,-22814.77,-1040.08,0.0,5740.0,249156,7420,162889.31,0.0,0.0,0.0,0.0,1148.0,0.0,1148.0,0.0,0.0,0.0,0.0,0.0,1148.0,0.0,0.0,0.0,1148.0,910.0,238.0,0.0,12.0,3.0,0.0,933.0,23.0,0.0,87.0,61.0,16.0,5.0,3.0,2.0,0.0,3.0,0.0,1,1,0,1,0,0,1,0,0,0,0,0,0
